"protocol","port","content_length","content_type","content_charset","method","path","encoding","duration","class"
2,59199,302,5,0,0,3,0,"15.0","normal"
1,443,45458,"-1","-1",0,0,"-1","48.40894081327187","attack_DDoS"
0,54543,0,0,0,1,2,0,"7.0","normal"
3,58946,156,3,0,0,2,2,"37.0","normal"
1,80,45641,"-1","-1",0,6,"-1","0.009845679540338544","attack_DDoS"
0,25258,373,6,0,0,1,4,"0.00977446584085342","attack_SQLi"
2,60250,0,0,0,0,2,0,"10.0","normal"
3,61971,0,0,0,0,0,1,"1.0","normal"
0,10768,206,8,0,1,6,0,"34.39784282922594","attack_BruteForce"
0,443,40016,"-1","-1",0,0,"-1","0.003932923936423769","attack_DDoS"
1,443,34172,"-1","-1",0,2,"-1","10.0","attack_DDoS"
0,7777,0,"-1","-1",5,11,"-1","0.0023806737405263436","attack_Scanner"
0,34843,334,5,0,1,5,2,"30.205175419342815","attack_XSS"
1,8080,22013,"-1","-1",0,6,"-1","0.000600495873348924","attack_DDoS"
0,62736,0,5,0,0,2,"-1","14.0","normal"
0,29860,89,6,0,0,2,4,"6.0","attack_SQLi"
0,54494,169,5,0,1,4,3,"0.0","normal"
0,13367,408,8,0,1,6,0,"17.423432570690263","attack_BruteForce"
0,6666,0,"-1","-1",5,11,"-1","0.004173618004244959","attack_Scanner"
0,64633,204,5,0,0,0,2,"12.0","normal"
0,15464,236,8,0,1,6,0,"0.007900124800662971","attack_BruteForce"
3,59650,477,3,0,1,4,0,"16.0","normal"
2,51419,171,0,0,1,2,3,"19.0","normal"
0,27107,257,6,0,0,1,4,"0.005466922685622166","attack_SQLi"
0,16508,353,8,0,1,6,0,"22.0","attack_BruteForce"
0,27005,269,6,0,0,1,4,"28.0","attack_SQLi"
2,64163,212,5,0,0,7,0,"2.0","normal"
0,11182,235,8,0,1,6,0,"33.63453905986141","attack_BruteForce"
1,443,13382,"-1","-1",0,6,"-1","0.008092494862906082","attack_DDoS"
0,46911,0,"-1","-1",0,11,"-1","0.004453123742981054","attack_PathTraversal"
0,30338,283,5,0,1,5,2,"31.173065892047916","attack_XSS"
2,51427,0,2,0,0,2,0,"0.0","normal"
0,37925,232,5,0,1,5,2,"40.19440402593479","attack_XSS"
2,52317,0,5,0,1,0,4,"13.0","normal"
0,55623,103,2,0,1,1,3,"10.0","normal"
0,4444,0,"-1","-1",5,11,"-1","19.29909494852565","attack_Scanner"
0,55400,246,3,2,0,10,0,"14.0","normal"
0,25752,192,6,0,0,2,4,"0.0009528603506771483","attack_SQLi"
0,60176,219,4,0,1,3,0,"2.0","normal"
0,5555,0,"-1","-1",5,11,"-1","38.987433359212815","attack_Scanner"
0,12434,444,8,0,1,6,0,"12.387289854178992","attack_BruteForce"
0,12841,483,8,0,1,6,0,"19.578228652100478","attack_BruteForce"
2,56579,214,3,0,0,2,3,"6.0","normal"
0,5555,0,"-1","-1",5,11,"-1","37.621052667948945","attack_Scanner"
0,5555,0,"-1","-1",5,11,"-1","48.5850273617218","attack_Scanner"
0,10271,408,8,0,1,6,0,"47.0","attack_BruteForce"
0,30378,328,5,0,1,5,2,"49.979207226259035","attack_XSS"
0,18785,410,8,0,1,6,0,"17.598652525041054","attack_BruteForce"
0,20298,133,6,0,0,2,4,"0.0006262394672968808","attack_SQLi"
0,7777,0,"-1","-1",5,11,"-1","9.0","attack_Scanner"
0,57288,301,5,0,0,0,4,"12.0","normal"
2,55276,103,5,0,0,2,2,"21.0","normal"
0,41211,0,"-1","-1",0,11,"-1","16.842903768433068","attack_PathTraversal"
0,13123,338,8,0,1,6,0,"2.0","attack_BruteForce"
0,28444,428,6,0,0,1,4,"17.0","attack_SQLi"
0,40163,0,"-1","-1",0,11,"-1","11.138693925063356","attack_PathTraversal"
0,33278,226,5,0,1,5,2,"0.005755477912650298","attack_XSS"
0,55533,348,1,0,0,8,0,"7.0","normal"
0,36357,387,5,0,1,5,2,"0.0008622445756476783","attack_XSS"
2,50847,0,5,0,0,0,4,"0.0","normal"
0,20476,235,6,0,0,2,4,"38.0","attack_SQLi"
1,64862,192,1,"-1",1,6,0,"16.0","normal"
0,64359,206,5,0,0,2,0,"16.0","normal"
1,8080,89539,"-1","-1",0,2,"-1","0.005425236570165717","attack_DDoS"
0,7777,0,"-1","-1",5,11,"-1","3.0","attack_Scanner"
0,22983,276,6,0,0,1,4,"48.05147082674628","attack_SQLi"
0,18441,286,8,0,1,6,0,"30.043700633465782","attack_BruteForce"
0,33309,566,5,0,1,5,2,"20.873808496669092","attack_XSS"
2,51586,330,0,0,1,2,0,"15.0","normal"
0,5555,0,"-1","-1",5,11,"-1","0.007891544517021253","attack_Scanner"
0,8080,90578,"-1","-1",0,2,"-1","9.0","attack_DDoS"
0,47507,0,"-1","-1",0,11,"-1","49.14531961601478","attack_PathTraversal"
0,28968,313,6,0,0,2,4,"25.861574207558537","attack_SQLi"
0,6666,0,"-1","-1",5,11,"-1","0.00438048493243904","attack_Scanner"
0,23746,474,6,0,0,2,4,"33.776425788504184","attack_SQLi"
3,51515,289,5,0,0,1,0,"10.0","normal"
0,26833,54,6,0,0,2,4,"22.1250357441686","attack_SQLi"
0,52647,437,5,1,1,2,3,"0.0","normal"
3,63525,371,0,0,1,0,0,"2.0","normal"
0,14550,307,8,0,1,6,0,"0.008307388397463486","attack_BruteForce"
0,4444,0,"-1","-1",5,11,"-1","35.28989633130158","attack_Scanner"
0,56327,482,5,0,0,0,0,"5.0","normal"
0,35401,273,5,0,1,5,2,"0.002258480555203607","attack_XSS"
2,56434,233,5,2,0,4,0,"27.0","normal"
2,65090,0,4,0,0,0,3,"4.0","normal"
0,6666,0,"-1","-1",5,11,"-1","4.0","attack_Scanner"
1,8080,74647,"-1","-1",0,0,"-1","12.0","attack_DDoS"
1,443,6217,"-1","-1",0,0,"-1","9.0","attack_DDoS"
0,46840,0,"-1","-1",0,11,"-1","0.00646849712747493","attack_PathTraversal"
0,37145,539,5,0,1,5,2,"0.0001050972773348724","attack_XSS"
0,35790,842,5,0,1,5,2,"2.0","attack_XSS"
1,55133,292,2,2,0,6,4,"7.0","normal"
0,80,46869,"-1","-1",0,0,"-1","0.009387299609678159","attack_DDoS"
2,59024,292,3,0,3,3,0,"1.0","normal"
0,42053,0,"-1","-1",0,11,"-1","15.0","attack_PathTraversal"
0,30716,411,5,0,1,5,2,"17.434277693555273","attack_XSS"
0,5555,0,"-1","-1",5,11,"-1","0.0047496082326521465","attack_Scanner"
0,49393,0,"-1","-1",0,11,"-1","32.06476875860826","attack_PathTraversal"
0,18559,310,8,0,1,6,0,"0.0071473312502038176","attack_BruteForce"
0,25143,118,6,0,0,2,4,"0.0063595024487892995","attack_SQLi"
0,4444,0,"-1","-1",5,11,"-1","3.0","attack_Scanner"
0,28827,93,6,0,0,1,4,"55.983337555252454","attack_SQLi"
0,43239,0,"-1","-1",0,11,"-1","5.0","attack_PathTraversal"
0,63311,211,4,0,0,2,2,"18.0","normal"
0,28408,370,6,0,0,2,4,"0.005541895097306581","attack_SQLi"
0,4444,0,"-1","-1",5,11,"-1","49.03326590304839","attack_Scanner"
2,53888,158,5,0,0,10,0,"9.0","normal"
0,57533,156,5,0,0,4,0,"0.0","normal"
0,46660,0,"-1","-1",0,11,"-1","0.008456104916451325","attack_PathTraversal"
1,80,77501,"-1","-1",0,6,"-1","57.44061399031489","attack_DDoS"
0,36497,277,5,0,1,5,2,"0.003408402407358574","attack_XSS"
0,7777,0,"-1","-1",5,11,"-1","7.0","attack_Scanner"
0,25750,73,6,0,0,1,4,"1.0","attack_SQLi"
0,52446,0,1,0,0,6,0,"23.0","normal"
0,80,66439,"-1","-1",0,2,"-1","6.0","attack_DDoS"
0,42020,0,"-1","-1",0,11,"-1","6.0","attack_PathTraversal"
0,22595,306,6,0,0,2,4,"49.8289684919384","attack_SQLi"
0,38384,557,5,0,1,5,2,"0.0023962797810391802","attack_XSS"
0,6666,0,"-1","-1",5,11,"-1","4.0","attack_Scanner"
0,15286,258,8,0,1,6,0,"10.0","attack_BruteForce"
0,6666,0,"-1","-1",5,11,"-1","35.44653876540768","attack_Scanner"
0,30289,657,5,0,1,5,2,"20.67081921147488","attack_XSS"
0,7777,0,"-1","-1",5,11,"-1","0.009983468409061157","attack_Scanner"
1,8000,36854,"-1","-1",0,6,"-1","0.001659480567614935","attack_DDoS"
2,54924,0,0,0,0,2,3,"24.0","normal"
0,41978,0,"-1","-1",0,11,"-1","29.48204465160212","attack_PathTraversal"
0,49495,114,5,0,1,0,2,"3.0","normal"
0,43734,0,"-1","-1",0,11,"-1","28.51552292964207","attack_PathTraversal"
3,64001,0,3,0,1,1,0,"6.0","normal"
0,64989,333,5,2,0,8,0,"10.0","normal"
0,52300,477,5,0,1,4,0,"1.0","normal"
2,64549,337,1,0,1,0,0,"31.0","normal"
0,53306,319,3,0,2,0,4,"9.0","normal"
2,50020,326,"-1",0,0,0,0,"36.0","normal"
0,42623,0,"-1","-1",0,11,"-1","0.00900720786353171","attack_PathTraversal"
0,51883,340,0,0,1,8,2,"1.0","normal"
0,12030,403,8,0,1,6,0,"9.0","attack_BruteForce"
2,63022,100,1,0,1,0,0,"10.0","normal"
0,49789,256,0,0,1,8,0,"11.0","normal"
0,55288,119,5,0,0,8,0,"10.0","normal"
0,24813,282,6,0,0,1,4,"56.23291099565139","attack_SQLi"
0,50767,403,5,0,0,0,2,"2.0","normal"
2,49527,120,0,0,0,2,0,"26.0","normal"
0,5555,0,"-1","-1",5,11,"-1","13.0","attack_Scanner"
0,55382,243,5,0,1,1,2,"7.0","normal"
0,19008,382,8,0,1,6,0,"0.00593380479342544","attack_BruteForce"
0,8000,72213,"-1","-1",0,0,"-1","23.270105126637247","attack_DDoS"
1,55715,462,5,0,1,0,1,"33.0","normal"
0,8000,17797,"-1","-1",0,0,"-1","8.0","attack_DDoS"
2,62720,160,0,2,0,2,2,"6.0","normal"
0,37849,597,5,0,1,5,2,"0.001205372603439896","attack_XSS"
0,22198,349,6,0,0,1,4,"2.0","attack_SQLi"
0,80,61338,"-1","-1",0,6,"-1","54.004749225045515","attack_DDoS"
2,56453,491,3,"-1",0,0,0,"1.0","normal"
0,65246,360,1,2,1,3,2,"0.0","normal"
2,63175,331,1,2,0,2,0,"3.0","normal"
0,50629,193,5,"-1",2,4,3,"3.0","normal"
0,80,84948,"-1","-1",0,2,"-1","57.97998687499612","attack_DDoS"
0,8080,72954,"-1","-1",0,6,"-1","33.049417311434","attack_DDoS"
0,46906,0,"-1","-1",0,11,"-1","13.0","attack_PathTraversal"
0,10888,341,8,0,1,6,0,"0.005481099035518803","attack_BruteForce"
2,61523,253,5,0,0,1,2,"8.0","normal"
0,10378,460,8,0,1,6,0,"48.041653962162684","attack_BruteForce"
0,42193,0,"-1","-1",0,11,"-1","24.701847333333756","attack_PathTraversal"
1,443,34616,"-1","-1",0,0,"-1","3.0","attack_DDoS"
1,8080,34995,"-1","-1",0,0,"-1","46.69555358185444","attack_DDoS"
0,44056,0,"-1","-1",0,11,"-1","52.273240582826176","attack_PathTraversal"
0,8080,25661,"-1","-1",0,2,"-1","9.0","attack_DDoS"
0,46211,0,"-1","-1",0,11,"-1","0.00276637117099814","attack_PathTraversal"
0,6666,0,"-1","-1",5,11,"-1","35.244056149341716","attack_Scanner"
0,39376,885,5,0,1,5,2,"0.008799703485894152","attack_XSS"
0,63276,0,5,0,4,0,0,"0.0","normal"
1,8000,15468,"-1","-1",0,0,"-1","55.97326237100564","attack_DDoS"
0,7777,0,"-1","-1",5,11,"-1","7.0","attack_Scanner"
0,58482,0,4,2,0,0,0,"21.0","normal"
0,38088,839,5,0,1,5,2,"7.0","attack_XSS"
1,80,70531,"-1","-1",0,0,"-1","28.0","attack_DDoS"
2,62178,0,5,2,1,4,0,"3.0","normal"
0,7777,0,"-1","-1",5,11,"-1","15.0","attack_Scanner"
0,25768,79,6,0,0,1,4,"46.52965707943377","attack_SQLi"
0,55230,470,5,0,1,0,1,"4.0","normal"
1,52551,0,4,0,0,10,0,"2.0","normal"
2,64801,291,0,0,1,0,0,"6.0","normal"
2,61232,161,1,0,0,2,0,"2.0","normal"
1,443,9388,"-1","-1",0,0,"-1","19.81175163434665","attack_DDoS"
0,21380,411,6,0,0,1,4,"33.0","attack_SQLi"
0,40013,0,"-1","-1",0,11,"-1","27.43799402280702","attack_PathTraversal"
0,17796,184,8,0,1,6,0,"41.0520166449832","attack_BruteForce"
0,4444,0,"-1","-1",5,11,"-1","0.0022304049522423107","attack_Scanner"
0,10165,182,8,0,1,6,0,"47.70800713701173","attack_BruteForce"
0,80,35755,"-1","-1",0,2,"-1","0.0031627147397772426","attack_DDoS"
0,22067,165,6,0,0,2,4,"52.254128890950646","attack_SQLi"
0,45853,0,"-1","-1",0,11,"-1","0.004124865981204404","attack_PathTraversal"
2,49308,160,0,0,0,2,3,"10.0","normal"
0,43530,0,"-1","-1",0,11,"-1","58.00364043592935","attack_PathTraversal"
0,5555,0,"-1","-1",5,11,"-1","0.0036550003162743416","attack_Scanner"
0,44390,0,"-1","-1",0,11,"-1","10.29307760799464","attack_PathTraversal"
0,14465,162,8,0,1,6,0,"6.0","attack_BruteForce"
0,60355,462,3,0,0,2,0,"5.0","normal"
0,7777,0,"-1","-1",5,11,"-1","15.604675972907907","attack_Scanner"
2,52116,411,1,0,0,0,3,"1.0","normal"
0,37811,700,5,0,1,5,2,"16.860077043403585","attack_XSS"
0,65381,334,0,0,0,3,2,"2.0","normal"
0,12605,278,8,0,1,6,0,"22.0","attack_BruteForce"
2,62380,171,5,0,0,3,0,"17.0","normal"
0,19501,283,8,0,1,6,0,"7.0","attack_BruteForce"
0,6666,0,"-1","-1",5,11,"-1","0.008065986715832116","attack_Scanner"
0,40709,0,"-1","-1",0,11,"-1","0.0015876802535847202","attack_PathTraversal"
0,8000,42516,"-1","-1",0,0,"-1","1.0","attack_DDoS"
0,37889,796,5,0,1,5,2,"0.0009657425553246313","attack_XSS"
0,53399,261,1,2,0,0,4,"12.0","normal"
0,7777,0,"-1","-1",5,11,"-1","42.134827712207255","attack_Scanner"
0,16979,422,8,0,1,6,0,"1.0","attack_BruteForce"
0,443,56137,"-1","-1",0,0,"-1","0.0012407934641373109","attack_DDoS"
0,5555,0,"-1","-1",5,11,"-1","45.74734167277385","attack_Scanner"
0,17301,104,8,0,1,6,0,"0.0014936078516374664","attack_BruteForce"
2,59627,343,5,0,0,6,3,"0.0","normal"
2,58046,367,5,1,1,3,"-1","6.0","normal"
0,48100,0,"-1","-1",0,11,"-1","4.0","attack_PathTraversal"
0,63969,316,5,0,0,2,0,"2.0","normal"
2,65373,468,4,0,0,6,2,"6.0","normal"
2,52445,439,3,2,0,9,0,"17.0","normal"
2,62884,357,4,1,0,3,2,"5.0","normal"
0,14621,117,8,0,1,6,0,"0.004702772259635274","attack_BruteForce"
0,26300,149,6,0,0,2,4,"33.608650349604275","attack_SQLi"
3,64222,248,1,0,0,8,0,"10.0","normal"
2,51498,0,5,0,0,0,0,"18.0","normal"
0,65335,237,3,1,0,2,4,"2.0","normal"
0,5555,0,"-1","-1",5,11,"-1","7.0","attack_Scanner"
0,37637,690,5,0,1,5,2,"13.0","attack_XSS"
0,7777,0,"-1","-1",5,11,"-1","0.007227628116038758","attack_Scanner"
0,64231,396,2,"-1",0,0,0,"2.0","normal"
0,49646,0,"-1","-1",0,11,"-1","17.961311869281083","attack_PathTraversal"
0,7777,0,"-1","-1",5,11,"-1","47.387937850210484","attack_Scanner"
1,443,7352,"-1","-1",0,2,"-1","10.0","attack_DDoS"
0,33115,934,5,0,1,5,2,"10.0","attack_XSS"
0,34105,319,5,0,1,5,2,"12.0","attack_XSS"
3,64471,137,1,0,1,10,0,"13.0","normal"
0,16784,308,8,0,1,6,0,"21.0","attack_BruteForce"
2,61496,316,3,2,1,0,0,"17.0","normal"
0,34800,720,5,0,1,5,2,"31.185642860479447","attack_XSS"
2,63314,379,5,1,0,2,1,"4.0","normal"
0,40043,0,"-1","-1",0,11,"-1","7.0","attack_PathTraversal"
0,46518,0,"-1","-1",0,11,"-1","44.531399253009326","attack_PathTraversal"
0,32332,628,5,0,1,5,2,"0.006254092845280176","attack_XSS"
0,23903,159,6,0,0,1,4,"31.463033851491208","attack_SQLi"
2,55952,304,4,1,1,0,0,"11.0","normal"
0,33683,465,5,0,1,5,2,"0.0090492942662994","attack_XSS"
2,52763,184,5,0,0,3,0,"0.0","normal"
0,14337,171,8,0,1,6,0,"32.0","attack_BruteForce"
0,12206,122,8,0,1,6,0,"27.082143408944646","attack_BruteForce"
0,53067,0,4,2,3,4,4,"21.0","normal"
0,34318,810,5,0,1,5,2,"0.008425173305779729","attack_XSS"
1,56494,470,5,0,0,0,0,"5.0","normal"
2,51889,136,1,1,0,0,2,"27.0","normal"
1,80,99900,"-1","-1",0,6,"-1","14.0","attack_DDoS"
0,46877,0,"-1","-1",0,11,"-1","0.0013697890707489101","attack_PathTraversal"
0,5555,0,"-1","-1",5,11,"-1","0.007429016003277373","attack_Scanner"
0,443,61071,"-1","-1",0,6,"-1","0.00298338688672013","attack_DDoS"
0,64666,334,5,0,1,4,0,"26.0","normal"
0,7777,0,"-1","-1",5,11,"-1","28.253452995176602","attack_Scanner"
0,25033,445,6,0,0,2,4,"0.009412132376500699","attack_SQLi"
0,26208,208,6,0,0,2,4,"48.69060223661609","attack_SQLi"
0,29444,352,6,0,0,1,4,"0.0004845815179075197","attack_SQLi"
0,28514,449,6,0,0,1,4,"2.0","attack_SQLi"
0,25114,178,6,0,0,2,4,"0.0","attack_SQLi"
0,36417,647,5,0,1,5,2,"15.205346114294045","attack_XSS"
0,33374,499,5,0,1,5,2,"5.0","attack_XSS"
0,80,9995,"-1","-1",0,2,"-1","2.0","attack_DDoS"
3,60263,162,4,0,0,2,0,"15.0","normal"
2,64153,0,0,0,0,0,4,"5.0","normal"
0,20487,296,6,0,0,2,4,"51.8712644322934","attack_SQLi"
1,55518,173,5,0,1,0,0,"8.0","normal"
1,80,85002,"-1","-1",0,0,"-1","2.0","attack_DDoS"
0,52628,185,4,0,0,7,0,"5.0","normal"
0,11090,345,8,0,1,6,0,"32.144582975820725","attack_BruteForce"
0,37266,449,5,0,1,5,2,"47.775181713211154","attack_XSS"
0,10345,174,8,0,1,6,0,"23.31884290011466","attack_BruteForce"
0,7777,0,"-1","-1",5,11,"-1","0.0029768951041699377","attack_Scanner"
2,64780,350,5,0,0,9,0,"4.0","normal"
0,6666,0,"-1","-1",5,11,"-1","0.0006920558071418814","attack_Scanner"
0,16175,406,8,0,1,6,0,"0.007977042156131577","attack_BruteForce"
0,21105,285,6,0,0,1,4,"0.007470509023042973","attack_SQLi"
0,44691,0,"-1","-1",0,11,"-1","0.0038115046641415584","attack_PathTraversal"
0,39770,682,5,0,1,5,2,"5.0","attack_XSS"
0,4444,0,"-1","-1",5,11,"-1","34.13418268561941","attack_Scanner"
0,10027,258,8,0,1,6,0,"3.0","attack_BruteForce"
0,30250,702,5,0,1,5,2,"35.241108195828154","attack_XSS"
0,50557,0,4,0,0,4,0,"26.0","normal"
0,20750,110,6,0,0,1,4,"21.01882238435433","attack_SQLi"
2,56115,392,2,0,1,2,0,"4.0","normal"
1,8000,35579,"-1","-1",0,2,"-1","0.0038779461479289856","attack_DDoS"
3,52927,194,5,0,0,2,0,"1.0","normal"
0,14114,478,8,0,1,6,0,"27.50450612423074","attack_BruteForce"
0,56092,131,5,0,0,2,4,"4.0","normal"
0,443,31464,"-1","-1",0,2,"-1","3.0","attack_DDoS"
0,7777,0,"-1","-1",5,11,"-1","0.0","attack_Scanner"
0,14902,371,8,0,1,6,0,"19.248228842274454","attack_BruteForce"
0,46984,0,"-1","-1",0,11,"-1","54.72611632760514","attack_PathTraversal"
0,50520,483,1,0,1,4,4,"9.0","normal"
0,31476,723,5,0,1,5,2,"19.770409705834325","attack_XSS"
0,7777,0,"-1","-1",5,11,"-1","53.98226253729612","attack_Scanner"
0,47300,0,"-1","-1",0,11,"-1","0.0012804177500586379","attack_PathTraversal"
0,55702,173,1,0,0,9,0,"11.0","normal"
0,4444,0,"-1","-1",5,11,"-1","56.577862015918456","attack_Scanner"
0,40075,0,"-1","-1",0,11,"-1","13.0","attack_PathTraversal"
2,58271,245,1,0,0,4,4,"16.0","normal"
0,38484,756,5,0,1,5,2,"57.24288640012343","attack_XSS"
0,23727,199,6,0,0,2,4,"2.0","attack_SQLi"
0,44007,0,"-1","-1",0,11,"-1","0.004328399377645089","attack_PathTraversal"
0,58882,165,1,0,1,4,0,"4.0","normal"
0,29979,291,6,0,0,1,4,"16.82125368491623","attack_SQLi"
2,60204,170,3,0,0,9,0,"5.0","normal"
0,62742,0,5,2,1,8,0,"18.0","normal"
1,50493,255,5,0,0,10,2,"22.0","normal"
3,63108,259,4,1,0,6,0,"8.0","normal"
0,19482,156,8,0,1,6,0,"36.53675252036771","attack_BruteForce"
1,8000,21734,"-1","-1",0,6,"-1","51.54980959369578","attack_DDoS"
2,62992,282,3,2,1,8,2,"7.0","normal"
0,20989,490,6,0,0,1,4,"7.0","attack_SQLi"
2,61929,0,5,0,0,6,0,"5.0","normal"
1,64159,204,5,0,0,2,3,"26.0","normal"
0,7777,0,"-1","-1",5,11,"-1","12.431700036970009","attack_Scanner"
0,51989,237,3,2,0,0,0,"10.0","normal"
0,37843,760,5,0,1,5,2,"0.002196120898050772","attack_XSS"
0,20680,203,6,0,0,2,4,"37.26284969573594","attack_SQLi"
0,5555,0,"-1","-1",5,11,"-1","2.63035820306301e-05","attack_Scanner"
2,55477,491,1,0,0,0,0,"2.0","normal"
0,34889,379,5,0,1,5,2,"0.009066824239298017","attack_XSS"
0,48642,0,"-1","-1",0,11,"-1","0.007742336339153303","attack_PathTraversal"
2,60483,183,3,0,0,0,2,"21.0","normal"
1,8080,11416,"-1","-1",0,0,"-1","0.0024909353656517898","attack_DDoS"
3,60119,167,3,0,0,0,0,"1.0","normal"
0,46377,0,"-1","-1",0,11,"-1","14.0","attack_PathTraversal"
1,80,48197,"-1","-1",0,6,"-1","41.06633152668729","attack_DDoS"
0,39316,607,5,0,1,5,2,"6.0","attack_XSS"
0,13380,354,8,0,1,6,0,"0.007298689177260871","attack_BruteForce"
0,7777,0,"-1","-1",5,11,"-1","56.72601809213495","attack_Scanner"
0,8000,88915,"-1","-1",0,2,"-1","54.44495484163275","attack_DDoS"
0,55910,464,5,0,1,4,0,"7.0","normal"
0,5555,0,"-1","-1",5,11,"-1","15.593127726227248","attack_Scanner"
0,38411,453,5,0,1,5,2,"27.1770583210318","attack_XSS"
1,8080,64753,"-1","-1",0,6,"-1","53.285013904288974","attack_DDoS"
0,14218,439,8,0,1,6,0,"13.6864800978543","attack_BruteForce"
0,4444,0,"-1","-1",5,11,"-1","31.09492179962713","attack_Scanner"
0,32385,666,5,0,1,5,2,"20.0","attack_XSS"
2,52988,267,5,0,1,7,0,"0.0","normal"
0,17257,457,8,0,1,6,0,"36.43656683219146","attack_BruteForce"
0,11504,395,8,0,1,6,0,"0.003830835769086598","attack_BruteForce"
0,61469,458,5,1,0,2,2,"10.0","normal"
0,8080,92527,"-1","-1",0,0,"-1","0.0048935827933407885","attack_DDoS"
1,8000,19127,"-1","-1",0,0,"-1","2.0","attack_DDoS"
0,8000,15387,"-1","-1",0,2,"-1","14.0506638692832","attack_DDoS"
2,64912,317,1,0,1,2,2,"1.0","normal"
0,25850,200,6,0,0,2,4,"35.105826709555686","attack_SQLi"
2,57224,450,1,2,0,9,0,"8.0","normal"
0,65104,348,2,1,1,10,2,"4.0","normal"
1,8080,33639,"-1","-1",0,6,"-1","0.0040113281553405","attack_DDoS"
0,36885,934,5,0,1,5,2,"0.004713249937282025","attack_XSS"
2,58051,138,4,0,0,8,0,"2.0","normal"
2,52234,439,5,0,0,8,2,"3.0","normal"
0,30768,491,5,0,1,5,2,"0.007108736997203312","attack_XSS"
0,28770,53,6,0,0,1,4,"0.005556303527540025","attack_SQLi"
0,7777,0,"-1","-1",5,11,"-1","12.0","attack_Scanner"
0,6666,0,"-1","-1",5,11,"-1","42.03380311184977","attack_Scanner"
0,29766,355,6,0,0,1,4,"7.0","attack_SQLi"
0,35165,887,5,0,1,5,2,"8.0","attack_XSS"
0,443,19390,"-1","-1",0,2,"-1","0.008949261759663634","attack_DDoS"
0,51722,0,3,0,1,2,0,"13.0","normal"
1,8000,74660,"-1","-1",0,2,"-1","0.0","attack_DDoS"
2,64663,272,3,0,0,7,4,"15.0","normal"
0,443,94928,"-1","-1",0,0,"-1","0.008187936282545617","attack_DDoS"
1,443,12151,"-1","-1",0,0,"-1","0.001227595027702275","attack_DDoS"
0,31705,779,5,0,1,5,2,"0.0012102792959037645","attack_XSS"
2,61532,0,3,0,0,8,0,"2.0","normal"
0,23528,84,6,0,0,1,4,"5.0","attack_SQLi"
0,6666,0,"-1","-1",5,11,"-1","0.00977066755194324","attack_Scanner"
0,59830,228,5,0,0,0,0,"7.0","normal"
0,12841,288,8,0,1,6,0,"0.005023930104410894","attack_BruteForce"
0,51969,0,4,0,0,0,2,"4.0","normal"
0,443,38434,"-1","-1",0,0,"-1","0.00820527242767637","attack_DDoS"
0,27795,329,6,0,0,2,4,"17.0","attack_SQLi"
3,62635,185,1,2,1,2,0,"20.0","normal"
0,25254,424,6,0,0,2,4,"18.65709104738569","attack_SQLi"
0,32705,543,5,0,1,5,2,"0.0018796709992497595","attack_XSS"
2,63146,0,3,0,1,4,0,"10.0","normal"
0,6666,0,"-1","-1",5,11,"-1","38.884376969117874","attack_Scanner"
0,39155,267,5,0,1,5,2,"35.17866714548414","attack_XSS"
0,58148,433,1,0,1,0,2,"12.0","normal"
0,36597,349,5,0,1,5,2,"17.0","attack_XSS"
0,33665,470,5,0,1,5,2,"1.0","attack_XSS"
0,4444,0,"-1","-1",5,11,"-1","44.97834005387913","attack_Scanner"
0,57665,0,0,0,0,0,1,"7.0","normal"
0,46578,0,"-1","-1",0,11,"-1","3.0","attack_PathTraversal"
1,8000,87162,"-1","-1",0,2,"-1","0.008085906691342784","attack_DDoS"
0,15554,157,8,0,1,6,0,"0.007854309309406629","attack_BruteForce"
0,8000,8369,"-1","-1",0,2,"-1","8.0","attack_DDoS"
2,54672,0,2,"-1",0,7,0,"1.0","normal"
1,443,86433,"-1","-1",0,6,"-1","3.0","attack_DDoS"
0,42929,0,"-1","-1",0,11,"-1","27.38420889014044","attack_PathTraversal"
0,11914,271,8,0,1,6,0,"0.0","attack_BruteForce"
1,80,87195,"-1","-1",0,0,"-1","12.006477688655284","attack_DDoS"
0,58944,0,5,0,0,2,2,"4.0","normal"
0,34729,720,5,0,1,5,2,"29.526838845283677","attack_XSS"
0,17202,316,8,0,1,6,0,"32.669960607351854","attack_BruteForce"
0,14734,239,8,0,1,6,0,"22.99970656381061","attack_BruteForce"
0,4444,0,"-1","-1",5,11,"-1","0.008799003914884253","attack_Scanner"
0,56776,123,1,0,1,0,0,"16.0","normal"
0,45424,0,"-1","-1",0,11,"-1","17.406529016593222","attack_PathTraversal"
0,4444,0,"-1","-1",5,11,"-1","0.008871620242813755","attack_Scanner"
1,64804,151,5,0,0,2,4,"16.0","normal"
0,14867,353,8,0,1,6,0,"0.0","attack_BruteForce"
0,10744,285,8,0,1,6,0,"54.67365669735656","attack_BruteForce"
1,51129,188,5,"-1",1,8,4,"4.0","normal"
0,15204,294,8,0,1,6,0,"1.0","attack_BruteForce"
0,43132,0,"-1","-1",0,11,"-1","1.0","attack_PathTraversal"
0,22099,254,6,0,0,2,4,"15.720666457402107","attack_SQLi"
0,59334,0,1,0,1,10,0,"3.0","normal"
0,4444,0,"-1","-1",5,11,"-1","0.0031849536659589073","attack_Scanner"
0,51275,408,4,2,1,7,0,"4.0","normal"
