"protocol","port","content_length","content_type","content_charset","method","path","encoding","duration","class"
0,6947,3164,6,0,1,9,0,"32.0","normal"
1,61417,3096,0,0,1,0,2,"5.0","normal"
3,62970,6964,3,0,0,7,2,"26.0","normal"
2,25941,8514,4,1,1,0,0,"3.0","normal"
3,40782,2817,1,0,0,4,0,"40.0","normal"
2,65501,152,2,0,1,1,0,"16.0","normal"
1,53918,5754,1,0,0,4,0,"38.0","normal"
0,54338,8081,0,0,0,2,0,"13.0","normal"
3,5555,5424,5,1,0,6,0,"1.0","anomaly"
2,54438,4908,2,0,1,0,1,"0.0","normal"
3,56412,8938,5,0,1,10,1,"6.0","normal"
2,62725,3625,4,0,0,2,4,"3.0","normal"
0,48036,89949,0,0,0,0,0,"33.0","anomaly"
0,49602,4987,2,0,0,4,0,"0.03987675905207699","anomaly"
0,16826,8518,4,0,0,4,"-1","2.0","normal"
2,29736,2341,4,1,5,0,0,"47.0","normal"
0,52842,7392,4,1,0,2,"-1","1.0","normal"
3,52625,6481,4,0,1,10,0,"2.0","normal"
0,5555,5755,3,0,1,1,"-1","38.0","anomaly"
3,9237,9154,5,0,1,5,3,"3.0","normal"
2,13489,8711,2,0,0,10,0,"14.0","normal"
2,7777,1363,0,0,0,0,2,"19.0","anomaly"
3,18715,159,3,0,0,0,0,"27.0","normal"
3,7360,8417,2,0,0,0,"-1","6.0","normal"
3,21968,4994,2,0,1,0,0,"19.0","normal"
1,37510,9350,2,0,1,0,2,"17.0","normal"
0,44922,32510,5,2,0,4,2,"4.0","anomaly"
0,49828,7384,3,0,0,0,0,"14.0","normal"
1,39077,4920,4,1,1,0,"-1","7.0","normal"
1,36815,9961,1,1,0,4,0,"24.0","normal"
3,25459,548,6,2,1,0,0,"28.0","normal"
1,59438,58743,0,"-1",1,6,0,"10.0","anomaly"
3,49058,4703,4,0,0,1,3,"1.0","normal"
2,29325,5906,4,1,1,0,2,"0.007226523685402453","anomaly"
2,64434,5818,0,2,1,0,1,"15.0","normal"
1,42177,6772,6,0,5,1,4,"3.0","normal"
3,7777,8539,4,1,0,4,4,"0.0","anomaly"
1,42753,1779,3,0,3,3,4,"0.06029537441703691","anomaly"
2,24069,9927,1,0,0,2,"-1","16.0","normal"
3,7275,65030,4,0,0,3,2,"13.0","anomaly"
2,1997,1644,6,1,0,1,4,"32.0","normal"
2,52397,7875,3,0,0,2,0,"0.07498553953981628","anomaly"
0,27636,7786,5,0,1,0,0,"19.0","normal"
2,13106,9718,4,0,0,0,2,"42.0","normal"
3,8080,5551,1,0,1,8,0,"36.0","anomaly"
0,5555,5008,4,"-1",1,7,0,"8.0","anomaly"
1,3636,3303,2,0,0,2,"-1","4.0","normal"
1,50974,8301,5,0,0,2,2,"9.0","normal"
1,63048,8042,1,"-1",0,0,0,"11.0","normal"
3,5018,1913,2,"-1",0,2,0,"14.0","normal"
0,50792,8849,1,0,0,7,0,"2.0","normal"
2,57494,2895,6,0,0,2,2,"2.0","normal"
1,60266,4797,0,0,1,3,4,"56.0","normal"
3,40933,1815,0,0,0,0,"-1","9.0","normal"
3,5896,9604,2,0,5,5,2,"0.0019457117198508846","anomaly"
3,8712,9608,2,0,0,7,2,"0.007058648944793889","anomaly"
2,26270,766,3,0,0,0,2,"0.07847662112679726","anomaly"
3,11813,6689,1,"-1",0,0,"-1","33.0","normal"
1,5840,1652,5,0,0,2,0,"67.0","normal"
1,19989,1497,0,0,1,6,3,"28.0","normal"
0,57413,86,1,1,0,6,"-1","6.0","normal"
3,52222,7485,6,"-1",1,3,2,"82.0","normal"
0,31018,1590,3,0,1,4,2,"1.0","normal"
0,62854,4264,2,0,0,0,0,"0.03939123247513529","anomaly"
3,52432,3253,2,0,0,0,4,"0.04780445945470483","anomaly"
0,2049,40888,1,0,1,2,4,"58.0","anomaly"
2,51449,1907,2,0,0,10,0,"7.0","normal"
0,34968,5520,2,0,5,9,0,"34.0","normal"
2,38861,5647,5,0,0,6,0,"13.0","normal"
2,49921,3124,4,0,0,0,3,"13.0","normal"
3,7777,6598,0,"-1",0,0,0,"48.0","anomaly"
0,12525,46123,3,0,1,0,3,"2.0","anomaly"
1,56241,9314,6,0,0,0,4,"0.01740424790771349","anomaly"
1,28322,5588,3,0,0,5,"-1","30.0","normal"
2,29993,6470,5,1,0,3,2,"14.0","normal"
2,7652,2716,3,2,0,9,2,"2.0","normal"
0,34167,600,1,0,0,8,2,"0.028294350810021032","anomaly"
1,25880,20237,3,0,1,0,4,"14.0","anomaly"
1,14386,5111,2,0,0,4,2,"6.0","normal"
3,28741,1478,3,0,0,0,0,"7.0","normal"
3,48105,4956,4,2,0,9,2,"40.0","normal"
3,64528,2369,2,"-1",1,3,0,"4.0","normal"
0,4444,6284,3,"-1",1,2,2,"5.0","anomaly"
3,24587,36532,4,0,0,7,3,"14.0","anomaly"
1,47018,1556,5,0,3,7,0,"4.0","normal"
1,26479,63919,4,0,0,3,0,"15.0","anomaly"
2,38507,8529,4,1,0,8,"-1","0.04518891174931257","anomaly"
3,48642,9943,0,0,3,0,2,"1.0","normal"
2,22064,9570,4,0,1,6,0,"24.0","normal"
1,31617,4758,4,2,0,2,0,"20.0","normal"
3,52562,6362,0,0,0,2,4,"53.0","normal"
0,62003,9637,6,1,1,2,1,"9.0","normal"
0,5555,9817,4,0,0,0,0,"1.0","anomaly"
0,10762,8869,1,0,1,4,1,"18.0","normal"
2,42883,98521,2,0,0,0,3,"29.0","anomaly"
2,10403,2971,3,0,0,10,0,"42.0","normal"
2,4444,2384,5,0,1,0,2,"18.0","anomaly"
3,43867,7766,0,"-1",0,4,0,"0.06738923613829444","anomaly"
3,30301,13552,1,"-1",1,0,0,"12.0","anomaly"
1,49859,89,1,0,1,0,0,"31.0","normal"
2,12287,5979,0,0,1,3,3,"16.0","normal"
2,63242,5197,4,0,0,0,0,"5.0","normal"
0,3531,8475,0,0,0,6,3,"16.0","normal"
3,53212,6115,4,0,0,2,0,"17.0","normal"
0,24611,7906,3,"-1",0,0,"-1","0.04147346415297956","anomaly"
2,31058,1849,4,0,1,0,0,"9.0","normal"
3,17159,3075,5,0,0,0,"-1","1.0","normal"
0,53637,2032,1,"-1",0,7,2,"0.03363185512673063","anomaly"
0,42581,8719,6,0,0,9,0,"0.054644660137126114","anomaly"
2,6981,8043,3,0,0,0,0,"38.0","normal"
2,4444,325,6,1,2,7,3,"15.0","anomaly"
3,8080,4009,1,0,1,1,1,"23.0","anomaly"
0,22871,893,2,0,0,4,3,"26.0","normal"
0,2542,4711,4,0,0,9,"-1","1.0","normal"
3,4444,8424,1,0,0,10,2,"19.0","anomaly"
0,62720,2670,1,0,0,2,"-1","1.0","normal"
1,29217,920,6,0,0,0,3,"20.0","normal"
0,35187,4927,0,0,5,0,0,"11.0","normal"
3,19253,7538,1,0,1,0,2,"0.0","normal"
0,50563,65357,0,1,0,0,2,"41.0","anomaly"
1,22663,6136,5,0,1,9,2,"16.0","normal"
3,32915,2999,6,2,4,0,"-1","26.0","normal"
1,3488,7349,3,0,0,9,3,"50.0","normal"
3,54045,2256,4,"-1",0,1,4,"19.0","normal"
1,60945,947,5,0,1,8,"-1","0.08418334457556961","anomaly"
0,16969,1230,5,0,0,3,2,"101.0","normal"
1,5532,2708,3,2,0,2,2,"16.0","normal"
2,51558,5818,6,0,0,0,4,"48.0","normal"
3,34272,9088,5,2,0,4,4,"55.0","normal"
0,55111,4196,0,2,1,0,2,"2.0","normal"
3,32645,3932,6,2,0,4,2,"28.0","normal"
0,8080,9455,3,"-1",0,2,3,"41.0","anomaly"
2,19280,404,2,0,1,2,2,"78.0","normal"
3,44940,9488,6,1,0,8,3,"3.0","normal"
3,59288,42779,5,0,1,2,0,"5.0","anomaly"
3,2058,6828,0,"-1",3,3,2,"35.0","normal"
3,60190,690,1,"-1",1,3,3,"19.0","normal"
0,7777,686,0,0,1,2,2,"19.0","anomaly"
2,55130,50452,6,0,0,9,3,"12.0","anomaly"
1,52362,2765,2,0,1,9,1,"32.0","normal"
2,15416,2307,6,1,1,0,2,"14.0","normal"
0,4985,1524,1,1,0,0,2,"0.05049114154418077","anomaly"
1,27950,5565,6,2,0,4,3,"3.0","normal"
0,17070,5059,5,"-1",0,4,0,"10.0","normal"
1,20952,3791,6,0,0,8,1,"8.0","normal"
2,43467,870,4,"-1",0,0,0,"4.0","normal"
1,32105,7680,6,0,0,0,4,"38.0","normal"
2,18533,5558,5,0,0,0,3,"15.0","normal"
0,29879,1895,5,0,0,0,0,"1.0","normal"
1,60198,9117,1,0,1,2,2,"20.0","normal"
3,5555,9301,2,0,0,1,"-1","3.0","anomaly"
0,27658,1676,6,0,0,2,0,"22.0","normal"
1,17769,1342,3,0,0,0,4,"51.0","normal"
2,55456,3360,5,0,0,2,"-1","1.0","normal"
3,8080,7140,6,0,0,4,4,"2.0","anomaly"
2,23243,1465,4,0,0,3,3,"5.0","normal"
2,30548,8112,4,0,1,2,0,"13.0","normal"
2,1368,3779,0,"-1",0,2,0,"9.0","normal"
1,6666,6054,5,0,1,10,0,"18.0","anomaly"
0,28143,7657,4,0,0,3,0,"5.0","normal"
3,31654,249,4,0,0,10,1,"16.0","normal"
1,45274,6696,4,"-1",1,9,2,"5.0","normal"
3,49494,6875,1,0,0,4,0,"0.08172402425109726","anomaly"
0,27019,9306,4,0,0,1,0,"7.0","normal"
3,59050,4769,6,0,2,4,2,"0.0","normal"
0,64877,9133,1,"-1",0,0,"-1","0.0291310820598953","anomaly"
1,36165,9280,0,1,0,2,"-1","2.0","normal"
2,41952,1677,0,1,0,2,2,"7.0","normal"
1,62025,2438,2,0,0,4,2,"10.0","normal"
3,23920,5974,5,0,1,0,0,"13.0","normal"
3,7513,6135,0,"-1",1,5,0,"21.0","normal"
1,55744,192,1,"-1",0,0,3,"5.0","normal"
1,49878,5720,2,2,1,1,2,"0.0973055015484025","anomaly"
2,58224,5497,0,2,2,0,2,"39.0","normal"
1,3993,250,0,0,0,4,2,"14.0","normal"
2,4444,8047,4,1,1,0,0,"4.0","anomaly"
1,32146,706,4,0,1,0,1,"9.0","normal"
0,1936,7135,4,0,0,0,4,"62.0","normal"
0,36451,8148,5,2,2,0,0,"7.0","normal"
0,65405,3676,1,0,0,0,3,"13.0","normal"
1,13376,86599,6,0,1,7,2,"38.0","anomaly"
1,65165,73296,3,0,0,3,4,"14.0","anomaly"
0,51489,6219,2,0,1,4,1,"13.0","normal"
2,11211,680,2,0,0,8,2,"34.0","normal"
3,7643,9165,4,0,0,2,0,"7.0","normal"
3,51228,27574,0,2,5,0,4,"1.0","anomaly"
1,24530,5675,0,0,0,0,2,"16.0","normal"
0,26378,534,2,"-1",0,2,0,"4.0","normal"
2,28151,2013,1,"-1",0,1,0,"0.040088282365905205","anomaly"
0,33629,3672,2,"-1",1,9,0,"1.0","normal"
0,26357,7297,3,0,0,2,0,"22.0","normal"
2,58196,422,3,0,0,0,0,"11.0","normal"
0,8520,3940,4,0,0,0,0,"2.0","normal"
1,19357,9311,3,1,0,10,0,"3.0","normal"
1,19645,3084,1,0,0,0,2,"6.0","normal"
3,35757,67344,2,0,0,0,0,"4.0","anomaly"
1,36372,8088,1,"-1",2,1,"-1","11.0","normal"
0,34929,7288,4,0,0,9,2,"2.0","normal"
1,21801,2810,5,0,1,4,1,"5.0","normal"
2,18724,6837,5,0,2,0,"-1","18.0","normal"
2,13484,4290,6,0,1,2,0,"50.0","normal"
1,7425,3243,5,0,2,7,1,"0.06019176780367306","anomaly"
3,29101,8662,5,0,0,0,0,"6.0","normal"
1,62214,7715,6,"-1",0,0,1,"4.0","normal"
1,7777,5212,3,1,1,2,0,"23.0","anomaly"
0,8080,6519,2,0,0,0,"-1","12.0","anomaly"
3,31148,1410,4,0,1,5,0,"22.0","normal"
3,46152,9145,3,0,1,2,1,"8.0","normal"
3,31696,71291,0,1,0,2,2,"6.0","anomaly"
2,15510,65195,5,1,1,2,0,"8.0","anomaly"
0,51320,4159,4,0,1,3,0,"5.0","normal"
0,23116,16817,3,0,0,2,0,"11.0","anomaly"
3,47146,1645,1,2,0,5,"-1","0.0200334953271887","anomaly"
1,38720,191,6,0,0,7,0,"0.0","normal"
2,58482,74396,6,0,0,0,0,"1.0","anomaly"
2,19639,1269,3,0,3,1,2,"11.0","normal"
3,38934,364,3,2,1,9,0,"8.0","normal"
1,54467,8266,0,0,1,7,0,"0.038666928457518956","anomaly"
1,7777,1325,3,2,1,6,0,"11.0","anomaly"
3,5451,9196,6,2,0,10,1,"7.0","normal"
3,33249,3359,2,1,0,2,"-1","1.0","normal"
3,39199,2763,6,"-1",0,0,2,"17.0","normal"
2,11487,7470,0,0,0,8,2,"24.0","normal"
3,4353,7106,2,0,1,6,4,"32.0","normal"
2,4212,2803,2,0,0,10,2,"19.0","normal"
3,60157,6154,5,"-1",0,3,4,"3.0","normal"
0,1061,4979,2,0,0,1,0,"11.0","normal"
1,42017,9018,5,0,1,2,2,"1.0","normal"
2,16879,6080,4,0,1,2,1,"9.0","normal"
3,43092,8534,4,0,0,0,0,"13.0","normal"
0,54531,43884,4,0,0,0,0,"14.0","anomaly"
3,35034,8464,2,0,0,0,0,"62.0","normal"
1,6185,6198,5,0,1,6,4,"15.0","normal"
0,28537,3440,6,0,0,3,2,"16.0","normal"
3,29464,2053,0,0,0,2,2,"2.0","normal"
1,41637,9032,3,0,0,4,2,"1.0","normal"
3,7777,3403,5,0,1,2,2,"1.0","anomaly"
0,26188,2854,3,0,0,2,"-1","18.0","normal"
1,10248,8151,6,0,0,9,0,"7.0","normal"
3,6550,6915,5,2,0,8,0,"1.0","normal"
2,14600,4603,1,0,0,2,4,"14.0","normal"
2,32020,492,0,0,0,10,2,"19.0","normal"
2,38636,6704,5,0,1,2,0,"12.0","normal"
2,13387,9454,3,0,1,0,"-1","1.0","normal"
2,23709,85376,3,"-1",0,0,0,"30.0","anomaly"
1,4444,4151,6,0,1,2,3,"22.0","anomaly"
3,47960,8891,2,0,0,2,3,"35.0","normal"
1,42197,1,3,"-1",0,7,2,"5.0","normal"
1,64523,4241,4,0,0,2,4,"0.04625812849013679","anomaly"
1,16913,45018,5,0,0,6,4,"11.0","anomaly"
3,7777,8893,0,2,0,0,"-1","20.0","anomaly"
1,47673,3089,1,0,0,8,0,"41.0","normal"
3,28320,17074,2,0,0,2,2,"5.0","anomaly"
1,8013,4586,5,1,0,1,0,"4.0","normal"
3,32416,9284,1,0,2,0,0,"0.06621735196106375","anomaly"
2,4752,5618,5,0,0,2,3,"9.0","normal"
3,19774,3174,4,0,1,0,0,"17.0","normal"
3,62219,69415,2,0,0,2,2,"8.0","anomaly"
3,3615,9307,1,0,0,0,2,"0.031495344947546314","anomaly"
2,7777,9607,6,"-1",1,0,1,"0.0","anomaly"
0,26161,42430,6,1,0,0,3,"51.0","anomaly"
1,42827,6327,5,0,2,0,4,"12.0","normal"
2,21293,471,2,"-1",1,0,"-1","3.0","normal"
0,8080,5072,5,0,0,0,1,"19.0","anomaly"
0,30513,4611,4,0,0,7,1,"3.0","normal"
0,4444,1242,2,0,1,2,1,"8.0","anomaly"
3,29273,9467,3,2,0,6,0,"31.0","normal"
3,48539,97276,1,1,0,0,1,"7.0","anomaly"
2,6666,6400,0,0,1,7,0,"11.0","anomaly"
3,52906,3793,2,0,1,2,"-1","28.0","normal"
1,5555,4419,4,0,0,7,1,"4.0","anomaly"
2,16026,8615,5,2,1,0,2,"2.0","normal"
2,3561,5693,0,0,1,6,3,"24.0","normal"
0,36961,5599,3,0,0,0,0,"53.0","normal"
0,12627,4821,3,"-1",1,0,"-1","2.0","normal"
1,49737,666,5,"-1",1,4,0,"17.0","normal"
3,23531,3841,5,0,5,4,2,"2.0","normal"
0,64349,9297,4,2,0,0,0,"2.0","normal"
1,40537,3936,6,2,3,0,0,"0.0024214805531930007","anomaly"
1,55221,69473,2,0,0,7,0,"48.0","anomaly"
0,26343,8167,4,2,0,2,0,"14.0","normal"
3,45595,5204,3,0,0,4,2,"67.0","normal"
2,34047,27427,5,2,1,0,0,"9.0","anomaly"
1,3589,4712,4,0,1,4,2,"13.0","normal"
1,28001,2863,1,0,0,0,4,"11.0","normal"
0,3929,437,1,0,0,7,"-1","20.0","normal"
3,11732,1589,6,0,1,9,"-1","1.0","normal"
2,3607,8975,5,1,1,0,4,"36.0","normal"
1,4576,6995,5,0,0,5,1,"4.0","normal"
3,7761,3159,1,"-1",0,1,0,"27.0","normal"
0,36142,1942,0,0,0,0,"-1","18.0","normal"
1,26050,8737,2,"-1",0,2,1,"32.0","normal"
1,22642,4423,3,"-1",0,0,0,"0.059401652292492606","anomaly"
0,4444,5993,5,0,1,2,0,"33.0","anomaly"
1,58802,4529,6,0,1,0,0,"90.0","normal"
0,23815,96759,6,"-1",0,2,3,"20.0","anomaly"
0,23565,8392,1,"-1",1,10,4,"27.0","normal"
0,55639,6170,4,2,1,2,1,"0.007682695686410191","anomaly"
2,54822,4920,2,0,3,0,2,"0.06934980061618401","anomaly"
1,6666,358,3,0,1,2,3,"16.0","anomaly"
3,17668,3096,6,0,1,9,"-1","2.0","normal"
2,23969,7797,0,1,1,2,"-1","56.0","normal"
1,31983,10768,5,0,0,6,"-1","18.0","anomaly"
2,30497,5051,2,0,0,0,4,"7.0","normal"
1,54316,6738,4,1,0,0,4,"13.0","normal"
3,40682,8301,4,0,1,4,0,"36.0","normal"
2,60595,6041,5,"-1",4,3,0,"0.0663682279739218","anomaly"
1,13683,92157,4,2,0,2,2,"30.0","anomaly"
3,48769,7331,2,0,0,0,3,"4.0","normal"
3,2050,9896,0,2,1,0,2,"0.07796381076219004","anomaly"
2,56748,919,6,1,1,0,0,"15.0","normal"
2,4444,1909,3,0,1,0,"-1","3.0","anomaly"
3,62212,3343,1,1,0,9,4,"17.0","normal"
0,8080,7520,0,1,0,4,2,"5.0","anomaly"
0,55379,187,2,0,0,2,3,"22.0","normal"
3,27782,4563,6,0,0,0,3,"12.0","normal"
1,18368,6401,0,0,0,4,3,"8.0","normal"
0,56948,1881,5,0,0,0,0,"14.0","normal"
0,21596,4164,5,0,0,2,2,"5.0","normal"
1,29669,648,4,1,0,1,0,"0.06483252173595336","anomaly"
0,22477,5876,5,1,0,0,0,"15.0","normal"
0,14111,3998,0,0,0,1,4,"1.0","normal"
2,37408,975,2,2,0,2,0,"8.0","normal"
2,6666,1777,0,0,1,6,4,"2.0","anomaly"
0,36398,8181,0,0,0,2,0,"36.0","normal"
3,47378,5232,4,0,0,2,1,"58.0","normal"
3,19144,4134,3,0,1,0,0,"12.0","normal"
2,6666,378,3,0,5,0,2,"4.0","anomaly"
2,33026,2976,6,"-1",1,10,0,"0.023923121945993022","anomaly"
0,35016,4175,2,0,0,10,0,"13.0","normal"
3,9917,8411,5,0,0,0,0,"38.0","normal"
0,42263,7060,6,0,2,0,0,"36.0","normal"
1,34834,8633,0,0,0,1,1,"2.0","normal"
1,1192,4647,3,0,1,10,0,"0.0","normal"
0,6666,3883,4,1,1,1,0,"0.0","anomaly"
1,39006,1810,3,0,0,4,2,"64.0","normal"
0,48701,8959,6,0,1,5,2,"26.0","normal"
3,5555,7846,1,0,1,1,3,"16.0","anomaly"
0,41373,78426,4,1,0,4,0,"24.0","anomaly"
0,39308,7423,1,0,0,0,2,"6.0","normal"
1,5555,3896,2,0,0,1,1,"15.0","anomaly"
2,38112,7609,1,0,1,0,0,"18.0","normal"
1,4401,6713,1,0,2,4,"-1","0.08401662954934007","anomaly"
2,52932,6500,6,0,0,1,3,"7.0","normal"
0,18509,7196,3,0,3,0,4,"25.0","normal"
3,18943,310,5,0,2,4,4,"15.0","normal"
3,7777,9324,4,0,1,1,"-1","5.0","anomaly"
1,37091,86309,0,0,0,0,"-1","34.0","anomaly"
1,44290,65835,0,0,0,9,2,"22.0","anomaly"
1,17241,34596,4,"-1",0,2,0,"6.0","anomaly"
0,53445,3560,1,0,2,0,0,"25.0","normal"
1,44279,4117,2,0,0,2,1,"3.0","normal"
3,65282,2430,5,0,0,2,"-1","13.0","normal"
0,16666,1380,1,0,0,1,4,"5.0","normal"
1,44273,5454,5,0,0,5,0,"21.0","normal"
2,58973,4517,6,0,0,6,0,"0.0","normal"
1,4444,6852,4,1,0,2,2,"23.0","anomaly"
2,5279,2831,4,0,0,6,3,"13.0","normal"
0,57236,4891,5,0,3,0,0,"9.0","normal"
1,51653,68389,2,0,0,5,4,"3.0","anomaly"
1,65445,94715,3,0,1,0,0,"6.0","anomaly"
3,34348,7037,6,0,1,0,2,"12.0","normal"
3,49901,52187,5,0,0,9,1,"8.0","anomaly"
1,51060,9764,0,0,2,2,1,"2.0","normal"
1,27126,2418,6,0,0,3,0,"0.08832801315120128","anomaly"
1,30973,9110,0,0,0,8,0,"2.0","normal"
1,37554,4545,6,0,0,2,0,"5.0","normal"
1,61899,1205,6,"-1",4,6,0,"17.0","normal"
3,17717,2101,5,0,0,4,0,"7.0","normal"
1,25111,74760,5,1,1,4,0,"11.0","anomaly"
2,48182,7437,2,0,0,6,0,"14.0","normal"
3,7777,356,4,1,0,7,0,"45.0","anomaly"
2,43611,9772,5,0,1,2,4,"27.0","normal"
1,23211,757,1,"-1",0,6,0,"7.0","normal"
2,58829,2597,0,0,1,9,4,"4.0","normal"
2,32420,46847,6,1,0,2,0,"3.0","anomaly"
3,7151,3071,3,0,1,6,3,"0.0675763418362137","anomaly"
3,5555,7065,4,0,0,5,0,"18.0","anomaly"
1,30538,4310,6,0,0,2,0,"4.0","normal"
2,64238,8712,1,0,0,2,2,"0.027417408853947167","anomaly"
0,19937,9205,4,1,0,1,0,"20.0","normal"
0,7777,4070,5,0,0,2,0,"95.0","anomaly"
1,12116,9969,3,0,0,8,2,"0.01057687962622188","anomaly"
3,3497,2330,0,2,0,0,1,"35.0","normal"
3,18432,1756,5,"-1",0,4,2,"42.0","normal"
1,61128,16885,1,0,0,1,2,"11.0","anomaly"
0,29804,1717,1,0,0,0,1,"32.0","normal"
0,43353,9135,2,0,0,0,0,"7.0","normal"
2,33822,3308,4,0,0,2,0,"22.0","normal"
0,43066,90093,5,"-1",0,1,1,"5.0","anomaly"
2,53378,969,6,0,0,4,0,"10.0","normal"
3,3428,9590,1,0,0,6,0,"4.0","normal"
1,5555,8128,3,0,0,0,1,"6.0","anomaly"
0,19255,6337,4,0,0,5,"-1","45.0","normal"
1,4350,75461,2,0,0,0,0,"8.0","anomaly"
3,27528,6893,3,2,0,4,2,"6.0","normal"
3,5555,968,2,0,1,0,0,"4.0","anomaly"
0,31176,2938,6,0,0,10,0,"8.0","normal"
2,29146,1184,6,2,1,4,4,"1.0","normal"
0,22527,16803,0,0,0,0,1,"8.0","anomaly"
1,4391,7692,1,2,0,0,2,"59.0","normal"
2,28783,7866,6,"-1",5,0,0,"8.0","normal"
3,7255,8864,6,0,0,2,2,"4.0","normal"
0,18901,6468,1,0,0,0,0,"2.0","normal"
0,4444,1220,3,2,0,2,0,"13.0","anomaly"
3,28308,94801,3,0,1,9,3,"2.0","anomaly"
1,16409,2710,4,0,0,0,4,"3.0","normal"
2,4444,9549,6,0,0,10,0,"10.0","anomaly"
2,43721,9221,4,0,0,0,1,"16.0","normal"
1,57732,1876,3,0,0,2,0,"25.0","normal"
0,42101,4066,4,"-1",0,0,3,"33.0","normal"
0,60449,42821,4,2,0,0,2,"22.0","anomaly"
2,19129,6055,6,2,0,4,2,"15.0","normal"
0,5459,6996,2,0,0,7,2,"2.0","normal"
3,50855,3217,5,2,3,10,4,"8.0","normal"
2,4096,83916,5,0,1,10,"-1","13.0","anomaly"
1,10210,8199,6,0,0,6,3,"60.0","normal"
2,58190,64490,4,0,0,10,4,"15.0","anomaly"
3,55016,8745,2,2,1,4,0,"22.0","normal"
2,3163,3968,4,0,0,0,0,"2.0","normal"
0,3210,44,3,0,2,0,3,"5.0","normal"
2,29976,5307,3,0,4,4,1,"1.0","normal"
3,6396,7415,2,"-1",1,2,0,"9.0","normal"
3,62818,3167,2,0,1,4,4,"7.0","normal"
3,45301,2041,3,0,3,3,3,"2.0","normal"
1,5667,2295,2,1,0,4,2,"35.0","normal"
2,23083,6144,2,0,1,0,0,"3.0","normal"
3,8602,8367,5,1,1,0,0,"21.0","normal"
2,7777,292,1,0,0,2,2,"29.0","anomaly"
0,55444,6678,1,0,0,3,4,"13.0","normal"
0,24088,3553,2,2,0,4,2,"3.0","normal"
3,8080,3928,1,0,0,0,0,"30.0","anomaly"
2,18647,5959,3,0,0,6,1,"0.0411938947212083","anomaly"
3,4444,9609,2,1,1,0,3,"13.0","anomaly"
3,19739,4825,1,0,0,6,4,"4.0","normal"
3,11644,1990,3,1,0,2,"-1","1.0","normal"
1,4866,8858,4,1,1,0,1,"5.0","normal"
2,11063,82181,4,1,0,4,0,"14.0","anomaly"
0,25868,489,3,0,0,0,"-1","32.0","normal"
0,30960,36886,4,0,0,1,1,"34.0","anomaly"
2,32132,1948,0,2,0,4,2,"4.0","normal"
2,5962,7966,6,0,0,0,0,"3.0","normal"
0,61103,2263,3,2,0,0,3,"9.0","normal"
1,6666,2738,1,"-1",1,0,"-1","59.0","anomaly"
1,60394,490,2,1,0,2,"-1","32.0","normal"
0,28127,38090,3,2,0,7,0,"37.0","anomaly"
1,46777,7537,4,0,0,9,1,"43.0","normal"
3,50613,5269,5,0,3,2,1,"30.0","normal"
3,21912,73823,0,0,1,0,1,"3.0","anomaly"
1,15749,3764,2,0,0,4,4,"56.0","normal"
2,5555,8949,3,0,1,2,0,"6.0","anomaly"
3,6389,11636,1,0,0,1,0,"11.0","anomaly"
0,23939,3802,5,0,0,0,3,"5.0","normal"
3,46976,9802,2,0,0,1,0,"1.0","normal"
0,32519,1045,4,0,0,0,2,"5.0","normal"
1,49669,7825,1,0,0,1,0,"27.0","normal"
2,17260,66,3,0,3,1,0,"1.0","normal"
1,50864,3358,3,"-1",0,0,0,"20.0","normal"
0,47220,574,3,1,1,2,2,"9.0","normal"
2,30015,27192,5,"-1",3,9,2,"84.0","anomaly"
1,55249,1192,5,0,0,5,2,"39.0","normal"
1,63409,2561,2,0,0,9,3,"25.0","normal"
0,49168,634,4,0,0,8,0,"9.0","normal"
2,29660,8911,3,0,0,2,1,"13.0","normal"
1,17447,5961,0,0,1,3,"-1","11.0","normal"
0,37344,4932,3,0,1,0,0,"29.0","normal"
2,5423,7345,0,0,5,10,0,"18.0","normal"
1,53118,8963,3,0,0,9,2,"17.0","normal"
3,61393,1784,4,2,1,1,0,"28.0","normal"
2,41323,62381,1,"-1",0,2,2,"1.0","anomaly"
1,5220,6599,5,0,0,4,0,"9.0","normal"
0,12505,9062,4,0,0,10,0,"23.0","normal"
3,35000,4182,4,"-1",0,2,1,"7.0","normal"
3,25130,8033,6,0,0,0,0,"2.0","normal"
1,43419,9951,0,0,0,7,4,"2.0","normal"
1,10092,7374,6,0,5,0,0,"19.0","normal"
2,36134,328,2,0,0,0,4,"0.09303198167838618","anomaly"
2,63765,71490,0,0,0,8,0,"2.0","anomaly"
3,60343,8802,4,0,0,2,"-1","10.0","normal"
1,65302,5368,0,"-1",0,10,2,"31.0","normal"
1,25763,24045,2,1,0,0,0,"25.0","anomaly"
3,32162,2187,1,0,1,0,"-1","6.0","normal"
1,35395,99638,1,2,0,7,0,"23.0","anomaly"
1,39940,2547,2,0,1,0,3,"32.0","normal"
3,62107,5275,0,2,2,6,2,"0.037576911895252744","anomaly"
2,15365,2700,5,0,3,4,3,"15.0","normal"
1,31281,2972,6,"-1",2,10,2,"62.0","normal"
3,65242,1334,2,"-1",1,2,0,"5.0","normal"
3,2976,9134,3,2,1,7,1,"9.0","normal"
0,56404,6265,1,0,0,9,0,"27.0","normal"
0,35995,4198,4,0,0,2,0,"22.0","normal"
1,62348,4082,4,0,0,0,3,"51.0","normal"
